areaCode,areaName,areaType,date,cumCasesByPublishDate
E92000001,England,nation,2021-10-27,7564400
E92000001,England,nation,2021-10-26,7526898
E92000001,England,nation,2021-10-25,7494992
E92000001,England,nation,2021-10-24,7462144
E92000001,England,nation,2021-10-23,7430143
E92000001,England,nation,2021-10-22,7388884
E92000001,England,nation,2021-10-21,7347703
E92000001,England,nation,2021-10-20,7303864
E92000001,England,nation,2021-10-19,7262958
E92000001,England,nation,2021-10-18,7226658
E92000001,England,nation,2021-10-17,7187635
E92000001,England,nation,2021-10-16,7149533
E92000001,England,nation,2021-10-15,7110513
E92000001,England,nation,2021-10-14,7073467
E92000001,England,nation,2021-10-13,7035489
E92000001,England,nation,2021-10-12,7000356
E92000001,England,nation,2021-10-11,6967915
E92000001,England,nation,2021-10-10,6936327
E92000001,England,nation,2021-10-09,6906211
E92000001,England,nation,2021-10-08,6876192
E92000001,England,nation,2021-10-07,6845186
E92000001,England,nation,2021-10-06,6812848
E92000001,England,nation,2021-10-05,6780567
E92000001,England,nation,2021-10-04,6752536
E92000001,England,nation,2021-10-03,6725105
E92000001,England,nation,2021-10-02,6700702
E92000001,England,nation,2021-10-01,6674820
E92000001,England,nation,2021-09-30,6646963
E92000001,England,nation,2021-09-29,6617892
E92000001,England,nation,2021-09-28,6590514
E92000001,England,nation,2021-09-27,6561706
E92000001,England,nation,2021-09-26,6532847
E92000001,England,nation,2021-09-25,6507849
E92000001,England,nation,2021-09-24,6481363
E92000001,England,nation,2021-09-23,6453164
E92000001,England,nation,2021-09-22,6425056
E92000001,England,nation,2021-09-21,6398633
E92000001,England,nation,2021-09-20,6374123
E92000001,England,nation,2021-09-19,6347616
E92000001,England,nation,2021-09-18,6326046
E92000001,England,nation,2021-09-17,6303792
E92000001,England,nation,2021-09-16,6281236
E92000001,England,nation,2021-09-15,6258872
E92000001,England,nation,2021-09-14,6237505
E92000001,England,nation,2021-09-13,6218198
E92000001,England,nation,2021-09-12,6197654
E92000001,England,nation,2021-09-11,6178293
E92000001,England,nation,2021-09-10,6155149
E92000001,England,nation,2021-09-09,6129372
E92000001,England,nation,2021-09-08,6102850
E92000001,England,nation,2021-09-07,6074040
E92000001,England,nation,2021-09-06,6046799
E92000001,England,nation,2021-09-05,6019976
E92000001,England,nation,2021-09-04,5993444
E92000001,England,nation,2021-09-03,5964760
E92000001,England,nation,2021-09-02,5933034
E92000001,England,nation,2021-09-01,5904664
E92000001,England,nation,2021-08-31,5880134
E92000001,England,nation,2021-08-30,5859405
E92000001,England,nation,2021-08-29,5838323
E92000001,England,nation,2021-08-28,5816071
E92000001,England,nation,2021-08-27,5791272
E92000001,England,nation,2021-08-26,5764066
E92000001,England,nation,2021-08-25,5734967
E92000001,England,nation,2021-08-24,5707906
E92000001,England,nation,2021-08-23,5684645
E92000001,England,nation,2021-08-22,5660725
E92000001,England,nation,2021-08-21,5635046
E92000001,England,nation,2021-08-20,5608339
E92000001,England,nation,2021-08-19,5579087
E92000001,England,nation,2021-08-18,5549621
E92000001,England,nation,2021-08-17,5521231
E92000001,England,nation,2021-08-16,5498742
E92000001,England,nation,2021-08-15,5475833
E92000001,England,nation,2021-08-14,5453294
E92000001,England,nation,2021-08-13,5426971
E92000001,England,nation,2021-08-12,5398629
E92000001,England,nation,2021-08-11,5370904
E92000001,England,nation,2021-08-10,5344609
E92000001,England,nation,2021-08-09,5324191
E92000001,England,nation,2021-08-08,5302555
E92000001,England,nation,2021-08-07,5278675
E92000001,England,nation,2021-08-06,5253181
E92000001,England,nation,2021-08-05,5225224
E92000001,England,nation,2021-08-04,5199102
E92000001,England,nation,2021-08-03,5173082
E92000001,England,nation,2021-08-02,5154292
E92000001,England,nation,2021-08-01,5135378
E92000001,England,nation,2021-07-31,5114064
E92000001,England,nation,2021-07-30,5090505
E92000001,England,nation,2021-07-29,5064671
E92000001,England,nation,2021-07-28,5037630
E92000001,England,nation,2021-07-27,5013664
E92000001,England,nation,2021-07-26,4993657
E92000001,England,nation,2021-07-25,4972040
E92000001,England,nation,2021-07-24,4947127
E92000001,England,nation,2021-07-23,4918669
E92000001,England,nation,2021-07-22,4886612
E92000001,England,nation,2021-07-21,4851264
E92000001,England,nation,2021-07-20,4812460
E92000001,England,nation,2021-07-19,4769632
E92000001,England,nation,2021-07-18,4735387
E92000001,England,nation,2021-07-17,4691172
E92000001,England,nation,2021-07-16,4640922
E92000001,England,nation,2021-07-15,4594159
E92000001,England,nation,2021-07-14,4550298
E92000001,England,nation,2021-07-13,4512957
E92000001,England,nation,2021-07-12,4480518
E92000001,England,nation,2021-07-11,4450372
E92000001,England,nation,2021-07-10,4422370
E92000001,England,nation,2021-07-09,4393205
E92000001,England,nation,2021-07-08,4362481
E92000001,England,nation,2021-07-07,4334634
E92000001,England,nation,2021-07-06,4307618
E92000001,England,nation,2021-07-05,4282762
E92000001,England,nation,2021-07-04,4259710
E92000001,England,nation,2021-07-03,4239686
E92000001,England,nation,2021-07-02,4218807
E92000001,England,nation,2021-07-01,4196833
E92000001,England,nation,2021-06-30,4174318
E92000001,England,nation,2021-06-29,4153487
E92000001,England,nation,2021-06-28,4136940
E92000001,England,nation,2021-06-27,4118462
E92000001,England,nation,2021-06-26,4107155
E92000001,England,nation,2021-06-25,4092346
E92000001,England,nation,2021-06-24,4079362
E92000001,England,nation,2021-06-23,4066294
E92000001,England,nation,2021-06-22,4053782
E92000001,England,nation,2021-06-21,4044830
E92000001,England,nation,2021-06-20,4036230
E92000001,England,nation,2021-06-19,4028664
E92000001,England,nation,2021-06-18,4019956
E92000001,England,nation,2021-06-17,4010977
E92000001,England,nation,2021-06-16,4001803
E92000001,England,nation,2021-06-15,3994408
E92000001,England,nation,2021-06-14,3988008
E92000001,England,nation,2021-06-13,3981497
E92000001,England,nation,2021-06-12,3975399
E92000001,England,nation,2021-06-11,3968986
E92000001,England,nation,2021-06-10,3962371
E92000001,England,nation,2021-06-09,3956096
E92000001,England,nation,2021-06-08,3950123
E92000001,England,nation,2021-06-07,3944955
E92000001,England,nation,2021-06-06,3940141
E92000001,England,nation,2021-06-05,3935854
E92000001,England,nation,2021-06-04,3931158
E92000001,England,nation,2021-06-03,3926154
E92000001,England,nation,2021-06-02,3921939
E92000001,England,nation,2021-06-01,3918522
E92000001,England,nation,2021-05-31,3916049
E92000001,England,nation,2021-05-30,3913295
E92000001,England,nation,2021-05-29,3910803
E92000001,England,nation,2021-05-28,3908214
E92000001,England,nation,2021-05-27,3904934
E92000001,England,nation,2021-05-26,3902160
E92000001,England,nation,2021-05-25,3899813
E92000001,England,nation,2021-05-24,3897815
E92000001,England,nation,2021-05-23,3895920
E92000001,England,nation,2021-05-22,3894329
E92000001,England,nation,2021-05-21,3892258
E92000001,England,nation,2021-05-20,3890081
E92000001,England,nation,2021-05-19,3887954
E92000001,England,nation,2021-05-18,3886364
E92000001,England,nation,2021-05-17,3889132
E92000001,England,nation,2021-05-16,3887487
E92000001,England,nation,2021-05-15,3886016
E92000001,England,nation,2021-05-14,3884402
E92000001,England,nation,2021-05-13,3882574
E92000001,England,nation,2021-05-12,3880345
E92000001,England,nation,2021-05-11,3878541
E92000001,England,nation,2021-05-10,3876424
E92000001,England,nation,2021-05-09,3874415
E92000001,England,nation,2021-05-08,3872997
E92000001,England,nation,2021-05-07,3871255
E92000001,England,nation,2021-05-06,3869113
E92000001,England,nation,2021-05-05,3866919
E92000001,England,nation,2021-05-04,3865013
E92000001,England,nation,2021-05-03,3863354
E92000001,England,nation,2021-05-02,3861901
E92000001,England,nation,2021-05-01,3860524
E92000001,England,nation,2021-04-30,3858882
E92000001,England,nation,2021-04-29,3856836
E92000001,England,nation,2021-04-28,3854733
E92000001,England,nation,2021-04-27,3852904
E92000001,England,nation,2021-04-26,3850494
E92000001,England,nation,2021-04-25,3848742
E92000001,England,nation,2021-04-24,3847341
E92000001,England,nation,2021-04-23,3845537
E92000001,England,nation,2021-04-22,3843260
E92000001,England,nation,2021-04-21,3840945
E92000001,England,nation,2021-04-20,3839002
E92000001,England,nation,2021-04-19,3836833
E92000001,England,nation,2021-04-18,3834283
E92000001,England,nation,2021-04-17,3832788
E92000001,England,nation,2021-04-16,3830891
E92000001,England,nation,2021-04-15,3828666
E92000001,England,nation,2021-04-14,3826495
E92000001,England,nation,2021-04-13,3824441
E92000001,England,nation,2021-04-12,3822371
E92000001,England,nation,2021-04-11,3819149
E92000001,England,nation,2021-04-10,3817811
E92000001,England,nation,2021-04-09,3815779
E92000001,England,nation,2021-04-08,3821151
E92000001,England,nation,2021-04-07,3818665
E92000001,England,nation,2021-04-06,3816361
E92000001,England,nation,2021-04-05,3814424
E92000001,England,nation,2021-04-04,3812188
E92000001,England,nation,2021-04-03,3810234
E92000001,England,nation,2021-04-02,3807387
E92000001,England,nation,2021-04-01,3804506
E92000001,England,nation,2021-03-31,3800722
E92000001,England,nation,2021-03-30,3797395
E92000001,England,nation,2021-03-29,3794011
E92000001,England,nation,2021-03-28,3789899
E92000001,England,nation,2021-03-27,3786746
E92000001,England,nation,2021-03-26,3783783
E92000001,England,nation,2021-03-25,3778510
E92000001,England,nation,2021-03-24,3773224
E92000001,England,nation,2021-03-23,3768609
E92000001,England,nation,2021-03-22,3764026
E92000001,England,nation,2021-03-21,3759280
E92000001,England,nation,2021-03-20,3754821
E92000001,England,nation,2021-03-19,3750089
E92000001,England,nation,2021-03-18,3746280
E92000001,England,nation,2021-03-17,3741067
E92000001,England,nation,2021-03-16,3736240
E92000001,England,nation,2021-03-15,3731849
E92000001,England,nation,2021-03-14,3727585
E92000001,England,nation,2021-03-13,3723811
E92000001,England,nation,2021-03-12,3719272
E92000001,England,nation,2021-03-11,3713743
E92000001,England,nation,2021-03-10,3707999
E92000001,England,nation,2021-03-09,3703136
E92000001,England,nation,2021-03-08,3698242
E92000001,England,nation,2021-03-07,3694339
E92000001,England,nation,2021-03-06,3689842
E92000001,England,nation,2021-03-05,3684724
E92000001,England,nation,2021-03-04,3679671
E92000001,England,nation,2021-03-03,3674028
E92000001,England,nation,2021-03-02,3668620
E92000001,England,nation,2021-03-01,3663090
E92000001,England,nation,2021-02-28,3658352
E92000001,England,nation,2021-02-27,3653272
E92000001,England,nation,2021-02-26,3646745
E92000001,England,nation,2021-02-25,3639352
E92000001,England,nation,2021-02-24,3630729
E92000001,England,nation,2021-02-23,3622085
E92000001,England,nation,2021-02-22,3614793
E92000001,England,nation,2021-02-21,3605373
E92000001,England,nation,2021-02-20,3596965
E92000001,England,nation,2021-02-19,3588001
E92000001,England,nation,2021-02-18,3577705
E92000001,England,nation,2021-02-17,3566965
E92000001,England,nation,2021-02-16,3556039
E92000001,England,nation,2021-02-15,3546803
E92000001,England,nation,2021-02-14,3538194
E92000001,England,nation,2021-02-13,3528695
E92000001,England,nation,2021-02-12,3516998
E92000001,England,nation,2021-02-11,3503699
E92000001,England,nation,2021-02-10,3491698
E92000001,England,nation,2021-02-09,3480147
E92000001,England,nation,2021-02-08,3469231
E92000001,England,nation,2021-02-07,3456961
E92000001,England,nation,2021-02-06,3442495
E92000001,England,nation,2021-02-05,3426193
E92000001,England,nation,2021-02-04,3408879
E92000001,England,nation,2021-02-03,3390350
E92000001,England,nation,2021-02-02,3373085
E92000001,England,nation,2021-02-01,3358064
E92000001,England,nation,2021-01-31,3341249
E92000001,England,nation,2021-01-30,3322195
E92000001,England,nation,2021-01-29,3301106
E92000001,England,nation,2021-01-28,3274397
E92000001,England,nation,2021-01-27,3248215
E92000001,England,nation,2021-01-26,3225301
E92000001,England,nation,2021-01-25,3207381
E92000001,England,nation,2021-01-24,3187232
E92000001,England,nation,2021-01-23,3159652
E92000001,England,nation,2021-01-22,3129156
E92000001,England,nation,2021-01-21,3092041
E92000001,England,nation,2021-01-20,3057670
E92000001,England,nation,2021-01-19,3022609
E92000001,England,nation,2021-01-18,2992238
E92000001,England,nation,2021-01-17,2958104
E92000001,England,nation,2021-01-16,2922841
E92000001,England,nation,2021-01-15,2885082
E92000001,England,nation,2021-01-14,2834341
E92000001,England,nation,2021-01-13,2789983
E92000001,England,nation,2021-01-12,2747085
E92000001,England,nation,2021-01-11,2705964
E92000001,England,nation,2021-01-10,2664129
E92000001,England,nation,2021-01-09,2613838
E92000001,England,nation,2021-01-08,2559581
E92000001,England,nation,2021-01-07,2497824
E92000001,England,nation,2021-01-06,2450983
E92000001,England,nation,2021-01-05,2394923
E92000001,England,nation,2021-01-04,2339983
E92000001,England,nation,2021-01-03,2286803
E92000001,England,nation,2021-01-02,2239950
E92000001,England,nation,2021-01-01,2190702
E92000001,England,nation,2020-12-31,2139956
E92000001,England,nation,2020-12-30,2090446
E92000001,England,nation,2020-12-29,2046892
E92000001,England,nation,2020-12-28,1999728
E92000001,England,nation,2020-12-27,1963217
E92000001,England,nation,2020-12-26,1937598
E92000001,England,nation,2020-12-25,1906291
E92000001,England,nation,2020-12-24,1874731
E92000001,England,nation,2020-12-23,1839170
E92000001,England,nation,2020-12-22,1804923
E92000001,England,nation,2020-12-21,1772635
E92000001,England,nation,2020-12-20,1743893
E92000001,England,nation,2020-12-19,1711738
E92000001,England,nation,2020-12-18,1688963
E92000001,England,nation,2020-12-17,1664511
E92000001,England,nation,2020-12-16,1642110
E92000001,England,nation,2020-12-15,1618678
E92000001,England,nation,2020-12-14,1602174
E92000001,England,nation,2020-12-13,1584292
E92000001,England,nation,2020-12-12,1567128
E92000001,England,nation,2020-12-11,1549660
E92000001,England,nation,2020-12-10,1531761
E92000001,England,nation,2020-12-09,1514139
E92000001,England,nation,2020-12-08,1501179
E92000001,England,nation,2020-12-07,1490720
E92000001,England,nation,2020-12-06,1479097
E92000001,England,nation,2020-12-05,1464803
E92000001,England,nation,2020-12-04,1452137
E92000001,England,nation,2020-12-03,1438725
E92000001,England,nation,2020-12-02,1426733
E92000001,England,nation,2020-12-01,1413410
E92000001,England,nation,2020-11-30,1401792
E92000001,England,nation,2020-11-29,1390923
E92000001,England,nation,2020-11-28,1380869
E92000001,England,nation,2020-11-27,1367546
E92000001,England,nation,2020-11-26,1355272
E92000001,England,nation,2020-11-25,1340635
E92000001,England,nation,2020-11-24,1324742
E92000001,England,nation,2020-11-23,1314888
E92000001,England,nation,2020-11-22,1301559
E92000001,England,nation,2020-11-21,1284891
E92000001,England,nation,2020-11-20,1267276
E92000001,England,nation,2020-11-19,1249431
E92000001,England,nation,2020-11-18,1229140
E92000001,England,nation,2020-11-17,1211951
E92000001,England,nation,2020-11-16,1194402
E92000001,England,nation,2020-11-15,1174979
E92000001,England,nation,2020-11-14,1152981
E92000001,England,nation,2020-11-13,1128683
E92000001,England,nation,2020-11-12,1104143
E92000001,England,nation,2020-11-11,1073300
E92000001,England,nation,2020-11-10,1053330
E92000001,England,nation,2020-11-09,1034708
E92000001,England,nation,2020-11-08,1015672
E92000001,England,nation,2020-11-07,997379
E92000001,England,nation,2020-11-06,975504
E92000001,England,nation,2020-11-05,955236
E92000001,England,nation,2020-11-04,934099
E92000001,England,nation,2020-11-03,912236
E92000001,England,nation,2020-11-02,894906
E92000001,England,nation,2020-11-01,879046
E92000001,England,nation,2020-10-31,858444
E92000001,England,nation,2020-10-30,839580
E92000001,England,nation,2020-10-29,818759
E92000001,England,nation,2020-10-28,799019
E92000001,England,nation,2020-10-27,777774
E92000001,England,nation,2020-10-26,758145
E92000001,England,nation,2020-10-25,740262
E92000001,England,nation,2020-10-24,723775
E92000001,England,nation,2020-10-23,704443
E92000001,England,nation,2020-10-22,687327
E92000001,England,nation,2020-10-21,669973
E92000001,England,nation,2020-10-20,647025
E92000001,England,nation,2020-10-19,629211
E92000001,England,nation,2020-10-18,612846
E92000001,England,nation,2020-10-17,598142
E92000001,England,nation,2020-10-16,584843
E92000001,England,nation,2020-10-15,572667
E92000001,England,nation,2020-10-14,556528
E92000001,England,nation,2020-10-13,540396
E92000001,England,nation,2020-10-12,526086
E92000001,England,nation,2020-10-11,514439
E92000001,England,nation,2020-10-10,504056
E92000001,England,nation,2020-10-09,491428
E92000001,England,nation,2020-10-08,480656
E92000001,England,nation,2020-10-07,465704
E92000001,England,nation,2020-10-06,454176
E92000001,England,nation,2020-10-05,441528
E92000001,England,nation,2020-10-04,430843
E92000001,England,nation,2020-10-03,409534
E92000001,England,nation,2020-10-02,398728
E92000001,England,nation,2020-10-01,393931
E92000001,England,nation,2020-09-30,388342
E92000001,England,nation,2020-09-29,382686
E92000001,England,nation,2020-09-28,377035
E92000001,England,nation,2020-09-27,373719
E92000001,England,nation,2020-09-26,368919
E92000001,England,nation,2020-09-25,364280
E92000001,England,nation,2020-09-24,358557
E92000001,England,nation,2020-09-23,352925
E92000001,England,nation,2020-09-22,347842
E92000001,England,nation,2020-09-21,343655
E92000001,England,nation,2020-09-20,339901
E92000001,England,nation,2020-09-19,336622
E92000001,England,nation,2020-09-18,332984
E92000001,England,nation,2020-09-17,329213
E92000001,England,nation,2020-09-16,326425
E92000001,England,nation,2020-09-15,323029
E92000001,England,nation,2020-09-14,320380
E92000001,England,nation,2020-09-13,318121
E92000001,England,nation,2020-09-12,315284
E92000001,England,nation,2020-09-11,312276
E92000001,England,nation,2020-09-10,309133
E92000001,England,nation,2020-09-09,306555
E92000001,England,nation,2020-09-08,304269
E92000001,England,nation,2020-09-07,302175
E92000001,England,nation,2020-09-06,299647
E92000001,England,nation,2020-09-05,297071
E92000001,England,nation,2020-09-04,295594
E92000001,England,nation,2020-09-03,293925
E92000001,England,nation,2020-09-02,292418
E92000001,England,nation,2020-09-01,291179
E92000001,England,nation,2020-08-31,290138
E92000001,England,nation,2020-08-30,288989
E92000001,England,nation,2020-08-29,287502
E92000001,England,nation,2020-08-28,286611
E92000001,England,nation,2020-08-27,285505
E92000001,England,nation,2020-08-26,284155
E92000001,England,nation,2020-08-25,283280
E92000001,England,nation,2020-08-24,282215
E92000001,England,nation,2020-08-23,281457
E92000001,England,nation,2020-08-22,280519
E92000001,England,nation,2020-08-21,279459
E92000001,England,nation,2020-08-20,278551
E92000001,England,nation,2020-08-19,277516
E92000001,England,nation,2020-08-18,276809
E92000001,England,nation,2020-08-17,275834
E92000001,England,nation,2020-08-16,275200
E92000001,England,nation,2020-08-15,274248
E92000001,England,nation,2020-08-14,273314
E92000001,England,nation,2020-08-13,272030
E92000001,England,nation,2020-08-12,270971
E92000001,England,nation,2020-08-11,270046
E92000001,England,nation,2020-08-10,269011
E92000001,England,nation,2020-08-09,268312
E92000001,England,nation,2020-08-08,267324
E92000001,England,nation,2020-08-07,266645
E92000001,England,nation,2020-08-06,265849
E92000001,England,nation,2020-08-05,265023
E92000001,England,nation,2020-08-04,264219
E92000001,England,nation,2020-08-03,263602
E92000001,England,nation,2020-08-02,262746
E92000001,England,nation,2020-08-01,262070
E92000001,England,nation,2020-07-31,261348
E92000001,England,nation,2020-07-30,260534
E92000001,England,nation,2020-07-29,259722
E92000001,England,nation,2020-07-28,259022
E92000001,England,nation,2020-07-27,258475
E92000001,England,nation,2020-07-26,257859
E92000001,England,nation,2020-07-25,257138
E92000001,England,nation,2020-07-24,256428
E92000001,England,nation,2020-07-23,255740
E92000001,England,nation,2020-07-22,255038
E92000001,England,nation,2020-07-21,254519
E92000001,England,nation,2020-07-20,254120
E92000001,England,nation,2020-07-19,253585
E92000001,England,nation,2020-07-18,252913
E92000001,England,nation,2020-07-17,252117
E92000001,England,nation,2020-07-16,251482
E92000001,England,nation,2020-07-15,250885
E92000001,England,nation,2020-07-14,250379
E92000001,England,nation,2020-07-13,250007
E92000001,England,nation,2020-07-12,249510
E92000001,England,nation,2020-07-11,248895
E92000001,England,nation,2020-07-10,248089
E92000001,England,nation,2020-07-09,247609
E92000001,England,nation,2020-07-08,246992
E92000001,England,nation,2020-07-07,246386
E92000001,England,nation,2020-07-06,245814
E92000001,England,nation,2020-07-05,245483
E92000001,England,nation,2020-07-04,244991
E92000001,England,nation,2020-07-03,244412
E92000001,England,nation,2020-07-02,243910
E92000001,England,nation,2020-07-01,160764
E92000001,England,nation,2020-06-30,160587
E92000001,England,nation,2020-06-29,160391
E92000001,England,nation,2020-06-28,160292
E92000001,England,nation,2020-06-27,160150
E92000001,England,nation,2020-06-26,159958
E92000001,England,nation,2020-06-25,159696
E92000001,England,nation,2020-06-24,159435
E92000001,England,nation,2020-06-23,159328
E92000001,England,nation,2020-06-22,159118
E92000001,England,nation,2020-06-21,158940
E92000001,England,nation,2020-06-20,158725
E92000001,England,nation,2020-06-19,158401
E92000001,England,nation,2020-06-18,158078
E92000001,England,nation,2020-06-17,157797
E92000001,England,nation,2020-06-16,157545
E92000001,England,nation,2020-06-15,157293
E92000001,England,nation,2020-06-14,157074
E92000001,England,nation,2020-06-13,156782
E92000001,England,nation,2020-06-12,156410
E92000001,England,nation,2020-06-11,156018
E92000001,England,nation,2020-06-10,155714
E92000001,England,nation,2020-06-09,155651
E92000001,England,nation,2020-06-08,155000
E92000001,England,nation,2020-06-07,154908
E92000001,England,nation,2020-06-06,154680
E92000001,England,nation,2020-06-05,154258
E92000001,England,nation,2020-06-04,153807
E92000001,England,nation,2020-06-03,153376
E92000001,England,nation,2020-06-02,152914
E92000001,England,nation,2020-06-01,152470
E92000001,England,nation,2020-05-31,152176
E92000001,England,nation,2020-05-30,151856
E92000001,England,nation,2020-05-29,151982
E92000001,England,nation,2020-05-28,151422
E92000001,England,nation,2020-05-27,150903
E92000001,England,nation,2020-05-26,150294
E92000001,England,nation,2020-05-25,149802
E92000001,England,nation,2020-05-24,149308
E92000001,England,nation,2020-05-23,148724
E92000001,England,nation,2020-05-22,147745
E92000001,England,nation,2020-05-21,146662
E92000001,England,nation,2020-05-20,145808
E92000001,England,nation,2020-05-19,145376
E92000001,England,nation,2020-05-18,144519
E92000001,England,nation,2020-05-17,143703
E92000001,England,nation,2020-05-16,142915
E92000001,England,nation,2020-05-15,141779
E92000001,England,nation,2020-05-14,140667
E92000001,England,nation,2020-05-13,139478
E92000001,England,nation,2020-05-12,138332
E92000001,England,nation,2020-05-11,137265
E92000001,England,nation,2020-05-10,136374
E92000001,England,nation,2020-05-09,135367
E92000001,England,nation,2020-05-08,134018
E92000001,England,nation,2020-05-07,132324
E92000001,England,nation,2020-05-06,130191
E92000001,England,nation,2020-05-05,128580
E92000001,England,nation,2020-05-04,126738
E92000001,England,nation,2020-05-03,125253
E92000001,England,nation,2020-05-02,123234
E92000001,England,nation,2020-05-01,121006
E92000001,England,nation,2020-04-30,118343
E92000001,England,nation,2020-04-29,115859
E92000001,England,nation,2020-04-28,114456
E92000001,England,nation,2020-04-27,112467
E92000001,England,nation,2020-04-26,110203
E92000001,England,nation,2020-04-25,108051
E92000001,England,nation,2020-04-24,105225
E92000001,England,nation,2020-04-23,102221
E92000001,England,nation,2020-04-22,99137
E92000001,England,nation,2020-04-21,96117
E92000001,England,nation,2020-04-20,93030
E92000001,England,nation,2020-04-19,90629
E92000001,England,nation,2020-04-18,87022
E92000001,England,nation,2020-04-17,83474
E92000001,England,nation,2020-04-16,79489
E92000001,England,nation,2020-04-15,76371
E92000001,England,nation,2020-04-14,73183
E92000001,England,nation,2020-04-13,69329
E92000001,England,nation,2020-04-12,66330
E92000001,England,nation,2020-04-11,62658
E92000001,England,nation,2020-04-10,58817
E92000001,England,nation,2020-04-09,54554
E92000001,England,nation,2020-04-08,50756
E92000001,England,nation,2020-04-07,45968
E92000001,England,nation,2020-04-06,42990
E92000001,England,nation,2020-04-05,39814
E92000001,England,nation,2020-04-04,34707
E92000001,England,nation,2020-04-03,31797
E92000001,England,nation,2020-04-02,28221
E92000001,England,nation,2020-04-01,24638
E92000001,England,nation,2020-03-31,21008
E92000001,England,nation,2020-03-30,18594
E92000001,England,nation,2020-03-29,16487
E92000001,England,nation,2020-03-28,14427
E92000001,England,nation,2020-03-27,12288
E92000001,England,nation,2020-03-26,9782
E92000001,England,nation,2020-03-25,7973
E92000001,England,nation,2020-03-24,6843
E92000001,England,nation,2020-03-23,5585
E92000001,England,nation,2020-03-22,4792
E92000001,England,nation,2020-03-21,4257
E92000001,England,nation,2020-03-20,3384
E92000001,England,nation,2020-03-19,2756
E92000001,England,nation,2020-03-18,2182
E92000001,England,nation,2020-03-17,1557
E92000001,England,nation,2020-03-16,1196
E92000001,England,nation,2020-03-15,1099
E92000001,England,nation,2020-03-14,846
E92000001,England,nation,2020-03-13,645
E92000001,England,nation,2020-03-12,486
E92000001,England,nation,2020-03-11,387
E92000001,England,nation,2020-03-10,324
E92000001,England,nation,2020-03-09,282
E92000001,England,nation,2020-03-08,241
E92000001,England,nation,2020-03-07,183
E92000001,England,nation,2020-03-06,144
E92000001,England,nation,2020-03-05,105
E92000001,England,nation,2020-03-04,80
E92000001,England,nation,2020-03-03,48
E92000001,England,nation,2020-03-02,37
E92000001,England,nation,2020-03-01,33
E92000001,England,nation,2020-02-29,21
E92000001,England,nation,2020-02-28,18
E92000001,England,nation,2020-02-27,13
E92000001,England,nation,2020-02-26,13
E92000001,England,nation,2020-02-25,13
E92000001,England,nation,2020-02-24,13
E92000001,England,nation,2020-02-23,9
E92000001,England,nation,2020-02-22,9
E92000001,England,nation,2020-02-21,9
E92000001,England,nation,2020-02-20,9
E92000001,England,nation,2020-02-19,9
E92000001,England,nation,2020-02-18,9
E92000001,England,nation,2020-02-17,9
E92000001,England,nation,2020-02-16,9
E92000001,England,nation,2020-02-15,9
E92000001,England,nation,2020-02-14,9
E92000001,England,nation,2020-02-13,9
E92000001,England,nation,2020-02-12,8
E92000001,England,nation,2020-02-11,8
E92000001,England,nation,2020-02-10,8
E92000001,England,nation,2020-02-09,4
E92000001,England,nation,2020-02-08,3
E92000001,England,nation,2020-02-07,3
E92000001,England,nation,2020-02-06,3
E92000001,England,nation,2020-02-05,2
E92000001,England,nation,2020-02-04,2
E92000001,England,nation,2020-02-03,2
E92000001,England,nation,2020-02-02,2
E92000001,England,nation,2020-02-01,2
E92000001,England,nation,2020-01-31,2
N92000002,Northern Ireland,nation,2021-10-27,270621
N92000002,Northern Ireland,nation,2021-10-26,269330
N92000002,Northern Ireland,nation,2021-10-25,268206
N92000002,Northern Ireland,nation,2021-10-24,267187
N92000002,Northern Ireland,nation,2021-10-23,266126
N92000002,Northern Ireland,nation,2021-10-22,264803
N92000002,Northern Ireland,nation,2021-10-21,263448
N92000002,Northern Ireland,nation,2021-10-20,262397
N92000002,Northern Ireland,nation,2021-10-19,260974
N92000002,Northern Ireland,nation,2021-10-18,259607
N92000002,Northern Ireland,nation,2021-10-17,258516
N92000002,Northern Ireland,nation,2021-10-16,257550
N92000002,Northern Ireland,nation,2021-10-15,256332
N92000002,Northern Ireland,nation,2021-10-14,254983
N92000002,Northern Ireland,nation,2021-10-13,253679
N92000002,Northern Ireland,nation,2021-10-12,252208
N92000002,Northern Ireland,nation,2021-10-11,250930
N92000002,Northern Ireland,nation,2021-10-10,249821
N92000002,Northern Ireland,nation,2021-10-09,248706
N92000002,Northern Ireland,nation,2021-10-08,247432
N92000002,Northern Ireland,nation,2021-10-07,246156
N92000002,Northern Ireland,nation,2021-10-06,244851
N92000002,Northern Ireland,nation,2021-10-05,243512
N92000002,Northern Ireland,nation,2021-10-04,242303
N92000002,Northern Ireland,nation,2021-10-03,241223
N92000002,Northern Ireland,nation,2021-10-02,240331
N92000002,Northern Ireland,nation,2021-10-01,239339
N92000002,Northern Ireland,nation,2021-09-30,238300
N92000002,Northern Ireland,nation,2021-09-29,237137
N92000002,Northern Ireland,nation,2021-09-28,235817
N92000002,Northern Ireland,nation,2021-09-27,234739
N92000002,Northern Ireland,nation,2021-09-26,233836
N92000002,Northern Ireland,nation,2021-09-25,232816
N92000002,Northern Ireland,nation,2021-09-24,231696
N92000002,Northern Ireland,nation,2021-09-23,230666
N92000002,Northern Ireland,nation,2021-09-22,229501
